Date;VTP index [Eurocent/kWh];VTP index incl. (+2%) [Eurocent/kWh];VTP index incl. (-2%) [Eurocent/kWh];Balancing energy price min. (incl. shipping costs) [Eurocent/kWh];Balancing energy price max. (incl. shipping costs) [Eurocent/kWh];Portion�of shipping costs purchasing [Eurocent/kWh];Portion�of shipping costs selling [Eurocent/kWh];Price for neg. compensation energy [Eurocent/kWh];Price for pos. compensation energy [Eurocent/kWh];Price for neg. compensation energy [Euro/MWh];Price for pos. compensation energy [Euro/MWh]
02.06.2019;10.137;10.340;0.9934;10.000;;;;0.9934;10.340;99.340;103.400
03.06.2019;0.9949;10.148;0.9750;0.8100;11.650;;0.0000;0.8100;11.650;81.000;116.500
04.06.2019;10.152;10.355;0.9949;0.9000;;;;0.9000;10.355;90.000;103.550
05.06.2019;10.709;10.923;10.495;;;;;10.495;10.923;104.950;109.230
06.06.2019;11.091;11.313;10.869;;;;;10.869;11.313;108.690;113.130
07.06.2019;10.875;11.093;10.658;;12.025;;;10.658;12.025;106.580;120.250
08.06.2019;10.717;10.931;10.503;;;;;10.503;10.931;105.030;109.310
09.06.2019;10.743;10.958;10.528;;;;;10.528;10.958;105.280;109.580
10.06.2019;10.722;10.936;10.508;;;;;10.508;10.936;105.080;109.360
11.06.2019;11.301;11.527;11.075;0.9775;;;;0.9775;11.527;97.750;115.270
12.06.2019;11.165;11.388;10.942;10.600;;;;10.600;11.388;106.000;113.880
13.06.2019;10.891;11.109;10.673;;;;;10.673;11.109;106.730;111.090
14.06.2019;11.206;11.430;10.982;;;;;10.982;11.430;109.820;114.300
15.06.2019;10.783;10.999;10.567;;12.225;0.0000;;10.567;12.225;105.670;122.250
16.06.2019;10.773;10.988;10.558;;;;;10.558;10.988;105.580;109.880
17.06.2019;10.860;11.077;10.643;;;;;10.643;11.077;106.430;110.770
18.06.2019;11.054;11.275;10.833;;;;;10.833;11.275;108.330;112.750
19.06.2019;10.946;11.165;10.727;;;;;10.727;11.165;107.270;111.650
20.06.2019;10.300;10.506;10.094;0.9000;;;;0.9000;10.506;90.000;105.060
21.06.2019;0.9991;10.191;0.9791;0.9650;;;;0.9650;10.191;96.500;101.910
22.06.2019;0.9629;0.9822;0.9436;;;;;0.9436;0.9822;94.360;98.220
23.06.2019;0.9623;0.9815;0.9431;0.8700;;;;0.8700;0.9815;87.000;98.150
24.06.2019;0.9833;10.030;0.9636;;;;;0.9636;10.030;96.360;100.300
25.06.2019;10.078;10.280;0.9876;;;;;0.9876;10.280;98.760;102.800
26.06.2019;0.9692;0.9886;0.9498;0.8750;;;;0.8750;0.9886;87.500;98.860
27.06.2019;0.9401;0.9589;0.9213;;;;;0.9213;0.9589;92.130;95.890
28.06.2019;0.9434;0.9623;0.9245;0.8700;10.600;0.0000;;0.8700;10.600;87.000;106.000
29.06.2019;0.9075;0.9257;0.8894;;;;;0.8894;0.9257;88.940;92.570
30.06.2019;0.9026;0.9207;0.8845;0.8600;;;;0.8600;0.9207;86.000;92.070
01.07.2019;0.9321;0.9507;0.9135;0.0000;0.0000;0.0000;0.0000;0.9135;0.9507;91.350;95.070
02.07.2019;10.125;10.328;0.9923;0.0000;11.500;0.0000;0.0000;0.9923;11.500;99.230;115.000
03.07.2019;10.427;10.636;10.218;0.0000;11.400;0.0000;0.0000;10.218;11.400;102.180;114.000
04.07.2019;10.193;10.397;0.9989;0.0000;0.0000;0.0000;0.0000;0.9989;10.397;99.890;103.970
05.07.2019;10.245;10.450;10.040;0.9475;0.0000;0.0000;0.0000;0.9475;10.450;94.750;104.500
06.07.2019;10.341;10.548;10.134;0.0000;11.975;0.0000;0.0000;10.134;11.975;101.340;119.750
07.07.2019;10.226;10.431;10.021;0.6250;11.550;0.0000;0.0000;0.6250;11.550;62.500;115.500
08.07.2019;10.720;10.934;10.506;10.000;12.000;0.0000;0.0000;10.000;12.000;100.000;120.000
09.07.2019;11.522;11.752;11.292;11.650;0.0000;0.0000;0.0000;11.292;11.752;112.920;117.520
10.07.2019;11.893;12.131;11.655;10.825;0.0000;0.0000;0.0000;10.825;12.131;108.250;121.310
11.07.2019;11.607;11.839;11.375;11.700;0.0000;0.0000;0.0000;11.375;11.839;113.750;118.390
12.07.2019;12.360;12.607;12.113;0.9975;0.0000;0.0000;0.0000;0.9975;12.607;99.750;126.070
13.07.2019;12.161;12.404;11.918;0.0000;0.0000;0.0000;0.0000;11.918;12.404;119.180;124.040
14.07.2019;12.183;12.427;11.939;12.000;0.0000;0.0000;0.0000;11.939;12.427;119.390;124.270
15.07.2019;12.475;12.725;12.226;0.0000;0.0000;0.0000;0.0000;12.226;12.725;122.260;127.250
16.07.2019;13.696;13.970;13.422;0.0000;0.0000;0.0000;0.0000;13.422;13.970;134.220;139.700
17.07.2019;12.070;12.311;11.829;0.0000;0.0000;0.0000;0.0000;11.829;12.311;118.290;123.110
18.07.2019;11.336;11.563;11.109;10.600;0.0000;0.0000;0.0000;10.600;11.563;106.000;115.630
19.07.2019;11.072;11.293;10.851;10.200;0.0000;0.0000;0.0000;10.200;11.293;102.000;112.930
20.07.2019;10.829;11.046;10.612;0.0000;0.0000;0.0000;0.0000;10.612;11.046;106.120;110.460
21.07.2019;10.832;11.049;10.615;0.0000;0.0000;0.0000;0.0000;10.615;11.049;106.150;110.490
22.07.2019;10.924;11.142;10.706;0.9025;11.400;0.0000;0.0000;0.9025;11.400;90.250;114.000
23.07.2019;10.583;10.795;10.371;0.9350;10.875;0.0000;0.0000;0.9350;10.875;93.500;108.750
24.07.2019;10.663;10.876;10.450;0.9925;11.446;0.0646;0.0000;0.9925;11.446;99.250;114.460
25.07.2019;10.504;10.714;10.294;0.9900;10.950;0.0000;0.0000;0.9900;10.950;99.000;109.500
26.07.2019;10.286;10.492;10.080;0.9000;10.775;0.0600;0.0000;0.9000;10.775;90.000;107.750
27.07.2019;10.016;10.216;0.9816;0.9600;10.525;0.0000;0.0000;0.9600;10.525;96.000;105.250
28.07.2019;0.9961;10.160;0.9762;0.9700;0.0000;0.0000;0.0000;0.9700;10.160;97.000;101.600
29.07.2019;10.133;10.336;0.9930;0.0000;0.0000;0.0000;0.0000;0.9930;10.336;99.300;103.360
30.07.2019;0.9874;10.071;0.9677;0.0000;0.0000;0.0000;0.0000;0.9677;10.071;96.770;100.710
31.07.2019;0.9706;0.9900;0.9512;0.0000;0.0000;0.0000;0.0000;0.9512;0.9900;95.120;99.000
01.08.2019;10.287;10.493;10.081;0.0000;0.0000;0.0000;0.0000;10.081;10.493;100.810;104.930
02.08.2019;10.791;11.007;10.575;0.0000;0.0000;0.0000;0.0000;10.575;11.007;105.750;110.070
03.08.2019;10.997;11.217;10.777;0.0000;0.0000;0.0000;0.0000;10.777;11.217;107.770;112.170
04.08.2019;10.987;11.207;10.767;0.0000;0.0000;0.0000;0.0000;10.767;11.207;107.670;112.070
05.08.2019;11.088;11.310;10.866;0.0000;0.0000;0.0000;0.0000;10.866;11.310;108.660;113.100
06.08.2019;10.455;10.664;10.246;0.0000;0.0000;0.0000;0.0000;10.246;10.664;102.460;106.640
07.08.2019;0.9829;10.026;0.9632;0.0000;0.0000;0.0000;0.0000;0.9632;10.026;96.320;100.260
08.08.2019;0.9760;0.9955;0.9565;0.0000;0.0000;0.0000;0.0000;0.9565;0.9955;95.650;99.550
09.08.2019;0.9761;0.9956;0.9566;0.9400;0.0000;0.0000;0.0000;0.9400;0.9956;94.000;99.560
10.08.2019;0.9933;10.132;0.9734;0.0000;10.950;0.0000;0.0000;0.9734;10.950;97.340;109.500
11.08.2019;0.9940;10.139;0.9741;0.0000;10.400;0.0000;0.0000;0.9741;10.400;97.410;104.000
12.08.2019;10.253;10.458;10.048;0.8975;10.900;0.0000;0.0000;0.8975;10.900;89.750;109.000
13.08.2019;10.623;10.835;10.411;0.9700;0.0000;0.0000;0.0000;0.9700;10.835;97.000;108.350
14.08.2019;10.730;10.945;10.515;0.0000;0.0000;0.0000;0.0000;10.515;10.945;105.150;109.450
15.08.2019;10.136;10.339;0.9933;0.8900;0.0000;0.0000;0.0000;0.8900;10.339;89.000;103.390
16.08.2019;0.9869;10.066;0.9672;0.0000;0.0000;0.0000;0.0000;0.9672;10.066;96.720;100.660
17.08.2019;0.9708;0.9902;0.9514;0.0000;0.0000;0.0000;0.0000;0.9514;0.9902;95.140;99.020
18.08.2019;0.9696;0.9890;0.9502;0.0000;0.0000;0.0000;0.0000;0.9502;0.9890;95.020;98.900
19.08.2019;0.9729;0.9924;0.9534;0.0000;0.0000;0.0000;0.0000;0.9534;0.9924;95.340;99.240
20.08.2019;0.9711;0.9905;0.9517;0.0000;0.0000;0.0000;0.0000;0.9517;0.9905;95.170;99.050
21.08.2019;0.9972;10.171;0.9773;0.8500;0.0000;0.0000;0.0000;0.8500;10.171;85.000;101.710
22.08.2019;10.159;10.362;0.9956;0.0000;0.0000;0.0000;0.0000;0.9956;10.362;99.560;103.620
23.08.2019;10.162;10.365;0.9959;0.0000;0.0000;0.0000;0.0000;0.9959;10.365;99.590;103.650
24.08.2019;0.9779;0.9975;0.9583;0.0000;0.0000;0.0000;0.0000;0.9583;0.9975;95.830;99.750
25.08.2019;0.9300;0.9486;0.9114;0.7500;0.0000;0.0000;0.0000;0.7500;0.9486;75.000;94.860
26.08.2019;0.9924;10.122;0.9726;0.9100;0.0000;0.0000;0.0000;0.9100;10.122;91.000;101.220
27.08.2019;0.9999;10.199;0.9799;0.0000;0.0000;0.0000;0.0000;0.9799;10.199;97.990;101.990
28.08.2019;0.9897;10.095;0.9699;0.8025;0.0000;0.0000;0.0000;0.8025;10.095;80.250;100.950
29.08.2019;10.084;10.286;0.9882;0.8375;0.0000;0.0000;0.0000;0.8375;10.286;83.750;102.860
30.08.2019;0.9964;10.163;0.9765;0.0000;0.0000;0.0000;0.0000;0.9765;10.163;97.650;101.630
31.08.2019;0.9516;0.9706;0.9326;0.7425;0.0000;0.0000;0.0000;0.7425;0.9706;74.250;97.060
01.09.2019;0.9381;0.9569;0.9193;0.8000;0.0000;0.0000;0.0000;0.8000;0.9569;80.000;95.690
02.09.2019;0.9481;0.9671;0.9291;0.0000;0.0000;0.0000;0.0000;0.9291;0.9671;92.910;96.710
03.09.2019;0.7880;0.8038;0.7722;0.5350;0.0000;0.0000;0.0000;0.5350;0.8038;53.500;80.380
04.09.2019;0.7393;0.7541;0.7245;0.7000;0.9000;0.0000;0.0000;0.7000;0.9000;70.000;90.000
05.09.2019;0.7627;0.7780;0.7474;0.0000;0.8600;0.0000;0.0000;0.7474;0.8600;74.740;86.000
06.09.2019;0.7625;0.7778;0.7473;0.0000;0.0000;0.0000;0.0000;0.7473;0.7778;74.730;77.780
07.09.2019;0.8444;0.8613;0.8275;0.8200;10.200;0.0000;0.0000;0.8200;10.200;82.000;102.000
08.09.2019;0.8393;0.8561;0.8225;0.8000;0.0000;0.0000;0.0000;0.8000;0.8561;80.000;85.610
09.09.2019;0.8798;0.8974;0.8622;0.8000;0.0000;0.0000;0.0000;0.8000;0.8974;80.000;89.740
10.09.2019;0.9227;0.9412;0.9042;0.8500;10.075;0.0000;0.0000;0.8500;10.075;85.000;100.750
11.09.2019;0.9897;10.095;0.9699;0.0000;0.0000;0.0000;0.0000;0.9699;10.095;96.990;100.950
12.09.2019;10.297;10.503;10.091;0.0000;0.0000;0.0000;0.0000;10.091;10.503;100.910;105.030
13.09.2019;10.752;10.967;10.537;0.0000;0.0000;0.0000;0.0000;10.537;10.967;105.370;109.670
14.09.2019;10.974;11.193;10.755;0.0000;11.750;0.0000;0.0000;10.755;11.750;107.550;117.500
15.09.2019;10.956;11.175;10.737;0.0000;13.675;0.0000;0.0000;10.737;13.675;107.370;136.750
16.09.2019;11.196;11.420;10.972;0.0000;12.600;0.0600;0.0000;10.972;12.600;109.720;126.000
17.09.2019;11.124;11.346;10.902;0.7800;12.500;0.0000;0.0000;0.7800;12.500;78.000;125.000
18.09.2019;10.028;10.229;0.9827;0.7000;10.150;0.0000;0.0000;0.7000;10.229;70.000;102.290
19.09.2019;0.9563;0.9754;0.9372;0.0000;10.275;0.0000;0.0000;0.9372;10.275;93.720;102.750
20.09.2019;0.9688;0.9882;0.9494;0.0000;0.0000;0.0000;0.0000;0.9494;0.9882;94.940;98.820
21.09.2019;0.9013;0.9193;0.8833;0.0000;10.525;0.0000;0.0000;0.8833;10.525;88.330;105.250
22.09.2019;0.8807;0.8983;0.8631;0.7200;0.0000;0.0000;0.0000;0.7200;0.8983;72.000;89.830
23.09.2019;0.9081;0.9263;0.8899;0.8550;0.0000;0.0000;0.0000;0.8550;0.9263;85.500;92.630
24.09.2019;0.9625;0.9818;0.9433;0.0000;11.200;0.0000;0.0000;0.9433;11.200;94.330;112.000
25.09.2019;10.693;10.907;10.479;10.600;0.0000;0.0000;0.0000;10.479;10.907;104.790;109.070
26.09.2019;10.320;10.526;10.114;0.0000;0.0000;0.0000;0.0000;10.114;10.526;101.140;105.260
27.09.2019;10.071;10.272;0.9870;0.0000;0.0000;0.0000;0.0000;0.9870;10.272;98.700;102.720
28.09.2019;0.9481;0.9671;0.9291;0.0000;0.9800;0.0600;0.0000;0.9291;0.9800;92.910;98.000
29.09.2019;0.9433;0.9622;0.9244;0.0000;11.000;0.0000;0.0000;0.9244;11.000;92.440;110.000
30.09.2019;0.9598;0.9790;0.9406;0.8000;10.954;0.0854;0.0000;0.8000;10.954;80.000;109.540
01.10.2019;0.9086;0.9268;0.8904;0.0000;0.0000;0.0000;0.0000;0.8904;0.9268;89.040;92.680
02.10.2019;0.9288;0.9474;0.9102;0.0000;10.200;0.0000;0.0000;0.9102;10.200;91.020;102.000
03.10.2019;0.9877;10.075;0.9679;0.0000;0.0000;0.0000;0.0000;0.9679;10.075;96.790;100.750
04.10.2019;11.455;11.684;11.226;0.0000;13.850;0.0000;0.0000;11.226;13.850;112.260;138.500
05.10.2019;11.586;11.818;11.354;0.0000;11.700;0.0000;0.0000;11.354;11.818;113.540;118.180
06.10.2019;11.553;11.784;11.322;0.0000;12.500;0.0000;0.0000;11.322;12.500;113.220;125.000
07.10.2019;11.891;12.129;11.653;0.9500;12.050;0.0000;0.0000;0.9500;12.129;95.000;121.290
08.10.2019;10.573;10.784;10.362;0.0000;11.400;0.0000;0.0000;10.362;11.400;103.620;114.000
09.10.2019;10.039;10.240;0.9838;0.0000;0.0000;0.0000;0.0000;0.9838;10.240;98.380;102.400
10.10.2019;0.9000;0.9180;0.8820;0.0000;0.0000;0.0000;0.0000;0.8820;0.9180;88.200;91.800
11.10.2019;0.8782;0.8958;0.8606;0.0000;11.000;0.0000;0.0000;0.8606;11.000;86.060;110.000
12.10.2019;0.8427;0.8596;0.8258;0.9250;10.793;0.0693;0.0000;0.8258;10.793;82.580;107.930
13.10.2019;0.8304;0.8470;0.8138;0.8850;0.0000;0.0000;0.0000;0.8138;0.8470;81.380;84.700
14.10.2019;0.8678;0.8852;0.8504;0.8500;0.0000;0.0000;0.0000;0.8500;0.8852;85.000;88.520
15.10.2019;0.9965;10.164;0.9766;0.0000;0.0000;0.0000;0.0000;0.9766;10.164;97.660;101.640
16.10.2019;10.986;11.206;10.766;0.0000;13.350;0.0000;0.0000;10.766;13.350;107.660;133.500
17.10.2019;10.690;10.904;10.476;0.0000;11.600;0.0000;0.0000;10.476;11.600;104.760;116.000
18.10.2019;10.194;10.398;0.9990;0.0000;0.0000;0.0000;0.0000;0.9990;10.398;99.900;103.980
19.10.2019;0.9927;10.126;0.9728;0.0000;11.500;0.0000;0.0000;0.9728;11.500;97.280;115.000
20.10.2019;0.9848;10.045;0.9651;0.0000;10.800;0.0000;0.0000;0.9651;10.800;96.510;108.000
21.10.2019;10.000;10.200;0.9800;0.0000;11.625;0.0000;0.0000;0.9800;11.625;98.000;116.250
22.10.2019;10.107;10.309;0.9905;0.0000;11.500;0.0000;0.0000;0.9905;11.500;99.050;115.000
23.10.2019;10.383;10.591;10.175;10.000;11.400;0.0000;0.0000;10.000;11.400;100.000;114.000
24.10.2019;10.250;10.455;10.045;0.0000;11.300;0.0000;0.0000;10.045;11.300;100.450;113.000
25.10.2019;0.9724;0.9918;0.9530;0.0000;10.900;0.0000;0.0000;0.9530;10.900;95.300;109.000
26.10.2019;0.9351;0.9538;0.9164;0.0000;10.000;0.0000;0.0000;0.9164;10.000;91.640;100.000
27.10.2019;0.9336;0.9523;0.9149;0.0000;0.9665;0.0715;0.0000;0.9149;0.9665;91.490;96.650
28.10.2019;11.488;11.718;11.258;0.0000;13.000;0.0000;0.0000;11.258;13.000;112.580;130.000
29.10.2019;11.710;11.944;11.476;0.0000;13.239;0.0739;0.0000;11.476;13.239;114.760;132.390
30.10.2019;11.483;11.713;11.253;0.0000;0.0000;0.0000;0.0000;11.253;11.713;112.530;117.130
31.10.2019;10.615;10.827;10.403;0.0000;0.0000;0.0000;0.0000;10.403;10.827;104.030;108.270
01.11.2019;0.9892;10.090;0.9694;0.0000;13.558;0.1708;0.0000;0.9694;13.558;96.940;135.580
02.11.2019;10.160;10.363;0.9957;0.0000;12.018;0.0693;0.0000;0.9957;12.018;99.570;120.180
03.11.2019;10.085;10.287;0.9883;0.9000;0.0000;0.0000;0.0000;0.9000;10.287;90.000;102.870
04.11.2019;10.648;10.861;10.435;0.0000;11.650;0.0000;0.0000;10.435;11.650;104.350;116.500
05.11.2019;12.100;12.342;11.858;0.0000;15.325;0.0000;0.0000;11.858;15.325;118.580;153.250
06.11.2019;13.803;14.079;13.527;0.0000;15.108;0.1708;0.0000;13.527;15.108;135.270;151.080
07.11.2019;13.720;13.994;13.446;0.0000;15.193;0.1293;0.0000;13.446;15.193;134.460;151.930
08.11.2019;14.159;14.442;13.876;0.0000;16.400;0.0000;0.0000;13.876;16.400;138.760;164.000
09.11.2019;14.741;15.036;14.446;0.0000;0.0000;0.0000;0.0000;14.446;15.036;144.460;150.360
10.11.2019;14.871;15.168;14.574;0.0000;16.950;0.0000;0.0000;14.574;16.950;145.740;169.500
11.11.2019;15.313;15.619;15.007;0.0000;16.422;0.1122;0.0000;15.007;16.422;150.070;164.220
12.11.2019;15.153;15.456;14.850;0.0000;15.818;0.0693;0.0000;14.850;15.818;148.500;158.180
13.11.2019;15.045;15.346;14.744;0.0000;15.868;0.0693;0.0000;14.744;15.868;147.440;158.680
14.11.2019;15.261;15.566;14.956;0.0000;15.962;0.0862;0.0000;14.956;15.962;149.560;159.620
15.11.2019;15.276;15.582;14.970;0.0000;15.475;0.0000;0.0000;14.970;15.582;149.700;155.820
16.11.2019;14.929;15.228;14.630;13.850;16.325;0.0000;0.0000;13.850;16.325;138.500;163.250
17.11.2019;15.093;15.395;14.791;0.0000;16.933;0.1708;0.0000;14.791;16.933;147.910;169.330
18.11.2019;15.245;15.550;14.940;0.0000;15.843;0.0693;0.0000;14.940;15.843;149.400;158.430
19.11.2019;15.292;15.598;14.986;0.0000;15.693;0.0693;0.0000;14.986;15.693;149.860;156.930
20.11.2019;15.428;15.737;15.119;0.0000;17.279;0.1404;0.0000;15.119;17.279;151.190;172.790
21.11.2019;15.542;15.853;15.231;0.0000;16.539;0.0739;0.0000;15.231;16.539;152.310;165.390
22.11.2019;15.931;16.250;15.612;0.0000;16.693;0.0693;0.0000;15.612;16.693;156.120;166.930
23.11.2019;15.818;16.134;15.502;15.600;17.475;0.0000;0.0000;15.502;17.475;155.020;174.750
24.11.2019;15.897;16.215;15.579;0.0000;16.793;0.0693;0.0000;15.579;16.793;155.790;167.930
25.11.2019;16.385;16.713;16.057;0.0000;17.547;0.0997;0.0000;16.057;17.547;160.570;175.470
26.11.2019;16.784;17.120;16.448;0.0000;17.443;0.0693;0.0000;16.448;17.443;164.480;174.430
27.11.2019;16.362;16.689;16.035;0.0000;16.418;0.0693;0.0000;16.035;16.689;160.350;166.890
28.11.2019;16.177;16.501;15.853;0.0000;16.675;0.0000;0.0000;15.853;16.675;158.530;166.750
29.11.2019;16.266;16.591;15.941;0.0000;17.500;0.0000;0.0000;15.941;17.500;159.410;175.000
30.11.2019;16.414;16.742;16.086;0.0000;17.800;0.0000;0.0000;16.086;17.800;160.860;178.000
01.12.2019;16.325;16.652;15.999;0.0000;17.253;0.0878;0.0000;15.999;17.253;159.990;172.530
02.12.2019;16.510;16.840;16.180;0.0000;17.378;0.0878;0.0000;16.180;17.378;161.800;173.780
03.12.2019;16.036;16.357;15.715;0.0000;0.0000;0.0000;0.0000;15.715;16.357;157.150;163.570
04.12.2019;15.772;16.087;15.457;14.300;0.0000;0.0000;0.0000;14.300;16.087;143.000;160.870
05.12.2019;15.566;15.877;15.255;0.0000;16.600;0.0000;0.0000;15.255;16.600;152.550;166.000
06.12.2019;15.148;15.451;14.845;0.0000;16.000;0.0000;0.0000;14.845;16.000;148.450;160.000
07.12.2019;14.110;14.392;13.828;0.0000;15.175;0.0000;0.0000;13.828;15.175;138.280;151.750
08.12.2019;13.894;14.172;13.616;12.600;16.375;0.0000;0.0000;12.600;16.375;126.000;163.750
09.12.2019;14.326;14.613;14.039;0.0000;15.103;0.0878;0.0000;14.039;15.103;140.390;151.030
10.12.2019;14.367;14.654;14.080;0.0000;15.893;0.1893;0.0000;14.080;15.893;140.800;158.930
11.12.2019;14.055;14.336;13.774;0.0000;14.603;0.0878;0.0000;13.774;14.603;137.740;146.030
12.12.2019;14.149;14.432;13.866;0.0000;14.378;0.0878;0.0000;13.866;14.432;138.660;144.320
13.12.2019;14.143;14.426;13.860;0.0000;0.0000;0.0000;0.0000;13.860;14.426;138.600;144.260
14.12.2019;13.461;13.730;13.192;0.0000;13.850;0.0000;0.0000;13.192;13.850;131.920;138.500
15.12.2019;13.371;13.638;13.104;0.0000;13.975;0.0000;0.0000;13.104;13.975;131.040;139.750
16.12.2019;13.565;13.836;13.294;0.0000;14.400;0.0000;0.0000;13.294;14.400;132.940;144.000
17.12.2019;12.950;13.209;12.691;0.0000;13.600;0.0000;0.0000;12.691;13.600;126.910;136.000
18.12.2019;13.109;13.371;12.847;0.0000;15.050;0.0000;0.0000;12.847;15.050;128.470;150.500
19.12.2019;12.995;13.255;12.735;0.0000;13.997;0.1047;0.0000;12.735;13.997;127.350;139.970
20.12.2019;12.972;13.231;12.713;0.0000;14.000;0.0000;0.0000;12.713;14.000;127.130;140.000
21.12.2019;12.545;12.796;12.294;0.0000;13.400;0.0000;0.0000;12.294;13.400;122.940;134.000
22.12.2019;12.674;12.927;12.421;0.0000;14.100;0.0000;0.0000;12.421;14.100;124.210;141.000
23.12.2019;12.674;12.927;12.421;0.0000;13.600;0.0000;0.0000;12.421;13.600;124.210;136.000
24.12.2019;11.593;11.825;11.361;0.0000;12.425;0.0000;0.0000;11.361;12.425;113.610;124.250
25.12.2019;11.089;11.311;10.867;0.0000;0.0000;0.0000;0.0000;10.867;11.311;108.670;113.110
26.12.2019;11.384;11.612;11.156;0.0000;13.950;0.0000;0.0000;11.156;13.950;111.560;139.500
27.12.2019;11.591;11.823;11.359;0.0000;15.000;0.0000;0.0000;11.359;15.000;113.590;150.000
28.12.2019;12.586;12.838;12.334;0.0000;14.600;0.0000;0.0000;12.334;14.600;123.340;146.000
29.12.2019;12.643;12.896;12.390;0.0000;13.950;0.0000;0.0000;12.390;13.950;123.900;139.500
30.12.2019;12.640;12.893;12.387;0.0000;13.728;0.0878;0.0000;12.387;13.728;123.870;137.280
31.12.2019;12.927;13.186;12.668;0.0000;0.0000;0.0000;0.0000;12.668;13.186;126.680;131.860
01.01.2020;12.652;12.905;12.399;0.0000;15.000;0.0000;0.0000;12.399;15.000;123.990;150.000
02.01.2020;12.867;13.124;12.610;0.0000;13.850;0.0000;0.0000;12.610;13.850;126.100;138.500
03.01.2020;12.625;12.878;12.373;0.0000;13.500;0.0000;0.0000;12.373;13.500;123.730;135.000
04.01.2020;12.999;13.259;12.739;0.0000;14.175;0.0000;0.0000;12.739;14.175;127.390;141.750
05.01.2020;13.096;13.358;12.834;0.0000;14.300;0.0000;0.0000;12.834;14.300;128.340;143.000
06.01.2020;13.189;13.453;12.925;0.0000;13.925;0.0000;0.0000;12.925;13.925;129.250;139.250
07.01.2020;12.979;13.239;12.719;0.0000;0.0000;0.0000;0.0000;12.719;13.239;127.190;132.390
08.01.2020;12.331;12.578;12.084;0.0000;0.0000;0.0000;0.0000;12.084;12.578;120.840;125.780
09.01.2020;12.115;12.357;11.873;11.025;0.0000;0.0000;0.0000;11.025;12.357;110.250;123.570
10.01.2020;12.340;12.587;12.093;0.0000;0.0000;0.0000;0.0000;12.093;12.587;120.930;125.870
11.01.2020;12.465;12.714;12.216;0.0000;13.550;0.0000;0.0000;12.216;13.550;122.160;135.500
12.01.2020;12.504;12.754;12.254;0.0000;13.400;0.0000;0.0000;12.254;13.400;122.540;134.000
13.01.2020;12.428;12.677;12.179;0.0000;0.0000;0.0000;0.0000;12.179;12.677;121.790;126.770
14.01.2020;12.482;12.732;12.232;0.0000;0.0000;0.0000;0.0000;12.232;12.732;122.320;127.320
15.01.2020;11.863;12.100;11.626;0.0000;0.0000;0.0000;0.0000;11.626;12.100;116.260;121.000
16.01.2020;11.667;11.900;11.434;0.0000;12.650;0.0000;0.0000;11.434;12.650;114.340;126.500
17.01.2020;11.636;11.869;11.403;0.0000;12.875;0.0000;0.0000;11.403;12.875;114.030;128.750
18.01.2020;11.475;11.705;11.246;0.0000;12.500;0.0000;0.0000;11.246;12.500;112.460;125.000
19.01.2020;11.574;11.805;11.343;0.0000;12.400;0.0000;0.0000;11.343;12.400;113.430;124.000
20.01.2020;11.562;11.793;11.331;0.0000;12.150;0.0000;0.0000;11.331;12.150;113.310;121.500
21.01.2020;11.180;11.404;10.956;0.0000;12.000;0.0000;0.0000;10.956;12.000;109.560;120.000
22.01.2020;11.434;11.663;11.205;0.0000;12.500;0.0000;0.0000;11.205;12.500;112.050;125.000
23.01.2020;11.168;11.391;10.945;0.0000;11.700;0.0000;0.0000;10.945;11.700;109.450;117.000
24.01.2020;10.937;11.156;10.718;0.0000;12.575;0.0000;0.0000;10.718;12.575;107.180;125.750
25.01.2020;11.128;11.351;10.905;0.0000;12.300;0.0000;0.0000;10.905;12.300;109.050;123.000
26.01.2020;11.160;11.383;10.937;0.0000;12.200;0.0000;0.0000;10.937;12.200;109.370;122.000
27.01.2020;11.123;11.345;10.901;0.0000;12.000;0.0000;0.0000;10.901;12.000;109.010;120.000
28.01.2020;11.163;11.386;10.940;0.0000;12.000;0.0000;0.0000;10.940;12.000;109.400;120.000
29.01.2020;11.435;11.664;11.206;0.0000;12.400;0.0000;0.0000;11.206;12.400;112.060;124.000
30.01.2020;10.915;11.133;10.697;0.0000;11.500;0.0000;0.0000;10.697;11.500;106.970;115.000
31.01.2020;10.478;10.688;10.268;0.0000;11.300;0.0000;0.0000;10.268;11.300;102.680;113.000
01.02.2020;10.271;10.476;10.066;0.0000;0.0000;0.0000;0.0000;10.066;10.476;100.660;104.760
02.02.2020;10.334;10.541;10.127;0.0000;11.500;0.0000;0.0000;10.127;11.500;101.270;115.000
03.02.2020;10.490;10.700;10.280;0.0000;11.400;0.0000;0.0000;10.280;11.400;102.800;114.000
04.02.2020;10.336;10.543;10.129;0.0000;11.375;0.0000;0.0000;10.129;11.375;101.290;113.750
05.02.2020;10.371;10.578;10.164;0.0000;11.300;0.0000;0.0000;10.164;11.300;101.640;113.000
06.02.2020;10.315;10.521;10.109;0.0000;10.600;0.0000;0.0000;10.109;10.600;101.090;106.000
07.02.2020;0.9983;10.183;0.9783;0.0000;0.0000;0.0000;0.0000;0.9783;10.183;97.830;101.830
